Dia,Cidade,Operacao,Pedidos,Horas_Operacionais,Receita,Pedidos_Cancelados,Taxa_Cancelamento_Pct,Meta_Pedidos,Pedidos_Por_Hora,Receita_Por_Hora,Atingimento_Meta_Pct
2025-05-07,Curitiba,Operação A,13928,89.5,527078.97,578,4.15,14303,155.62,5889.15,97.38
2025-05-07,Curitiba,Operação B,12794,76.6,494027.63,510,3.99,12236,167.02,6449.45,104.56
2025-05-07,Curitiba,Operação C,9780,59.7,467364.46,290,2.97,9532,163.82,7828.55,102.6
2025-05-07,Belo Horizonte,Operação A,10576,69.1,486254.82,391,3.7,11049,153.05,7036.97,95.72
2025-05-07,Belo Horizonte,Operação B,10955,68.8,481378.47,309,2.82,10993,159.23,6996.78,99.65
2025-05-07,Belo Horizonte,Operação C,9944,63.5,381942.7,297,2.99,10143,156.6,6014.85,98.04
2025-05-07,Campinas,Operação A,11206,68.1,481206.07,112,1.0,10881,164.55,7066.17,102.99
2025-05-07,Campinas,Operação B,8968,55.8,430645.59,236,2.64,8924,160.72,7717.66,100.49
2025-05-07,Campinas,Operação C,10079,55.3,370384.36,384,3.82,8830,182.26,6697.73,114.14
2025-05-08,São Paulo,Operação A,17868,112.3,693056.06,520,2.91,17925,159.11,6171.47,99.68
2025-05-08,São Paulo,Operação B,21241,121.6,985730.06,827,3.89,19409,174.68,8106.33,109.44
2025-05-08,São Paulo,Operação C,13387,79.0,619707.23,377,2.82,12607,169.46,7844.4,106.19
2025-05-08,Rio de Janeiro,Operação A,19129,110.5,945128.7,605,3.17,17642,173.11,8553.2,108.43
2025-05-08,Rio de Janeiro,Operação B,13270,82.5,633540.11,270,2.04,13176,160.85,7679.27,100.71
2025-05-08,Rio de Janeiro,Operação C,10775,64.9,433474.4,377,3.51,10362,166.02,6679.11,103.99
2025-05-08,Curitiba,Operação A,14511,91.5,500745.25,745,5.14,14608,158.59,5472.63,99.34
2025-05-08,Curitiba,Operação B,10207,66.8,473756.68,325,3.19,10669,152.8,7092.17,95.67
2025-05-08,Curitiba,Operação C,11002,64.5,509770.33,355,3.23,10299,170.57,7903.42,106.83
2025-05-08,Belo Horizonte,Operação A,12741,90.8,573843.8,360,2.83,14497,140.32,6319.87,87.89
2025-05-08,Belo Horizonte,Operação B,13215,79.3,519460.22,532,4.03,12663,166.65,6550.57,104.36
2025-05-08,Belo Horizonte,Operação C,11653,67.6,441429.8,362,3.11,10792,172.38,6530.03,107.98
2025-05-08,Campinas,Operação A,11631,70.7,523383.16,219,1.89,11288,164.51,7402.87,103.04
2025-05-08,Campinas,Operação B,10319,63.8,398788.05,299,2.91,10193,161.74,6250.6,101.24
2025-05-08,Campinas,Operação C,6493,52.6,254492.11,181,2.8,8401,123.44,4838.25,77.29
2025-05-09,São Paulo,Operação A,18918,121.6,778277.91,895,4.73,19402,155.58,6400.31,97.51
2025-05-09,São Paulo,Operação B,19186,109.5,767449.79,754,3.93,17464,175.21,7008.67,109.86
2025-05-09,São Paulo,Operação C,14401,88.6,628441.51,435,3.02,14130,162.54,7093.02,101.92
2025-05-09,Rio de Janeiro,Operação A,18614,114.2,827828.65,868,4.66,18218,162.99,7248.94,102.17
2025-05-09,Rio de Janeiro,Operação B,14478,97.4,633840.81,605,4.18,15544,148.64,6507.61,93.14
2025-05-09,Rio de Janeiro,Operação C,13016,85.6,512464.12,559,4.3,13660,152.06,5986.73,95.29
2025-05-09,Curitiba,Operação A,12838,79.5,620120.37,444,3.46,12690,161.48,7800.26,101.17
2025-05-09,Curitiba,Operação B,10632,68.7,460693.89,258,2.43,10963,154.76,6705.88,96.98
2025-05-09,Curitiba,Operação C,10665,63.2,503351.73,430,4.03,10085,168.75,7964.43,105.75
2025-05-09,Belo Horizonte,Operação A,13413,75.2,547276.42,336,2.51,11991,178.36,7277.61,111.86
2025-05-09,Belo Horizonte,Operação B,12429,68.5,530233.07,436,3.51,10928,181.45,7740.63,113.74
2025-05-09,Belo Horizonte,Operação C,10799,72.8,398025.26,238,2.21,11614,148.34,5467.38,92.98
2025-05-09,Campinas,Operação A,12231,73.3,589178.83,451,3.69,11700,166.86,8037.91,104.54
2025-05-09,Campinas,Operação B,9674,58.7,410862.81,209,2.16,9361,164.8,6999.37,103.34
2025-05-09,Campinas,Operação C,12489,73.1,535029.18,498,3.99,11662,170.85,7319.14,107.09
2025-05-10,São Paulo,Operação A,17633,122.8,696063.3,701,3.98,17234,143.59,5668.27,102.32
2025-05-10,São Paulo,Operação B,14386,105.2,685868.99,537,3.73,14759,136.75,6519.67,97.47
2025-05-10,São Paulo,Operação C,15163,95.3,638173.6,569,3.75,13371,159.11,6696.47,113.4
2025-05-10,Rio de Janeiro,Operação A,15055,109.4,635564.99,542,3.6,15348,137.61,5809.55,98.09
2025-05-10,Rio de Janeiro,Operação B,14070,83.5,511737.53,346,2.46,11715,168.5,6128.59,120.1
2025-05-10,Rio de Janeiro,Operação C,13482,88.6,510915.77,537,3.99,12426,152.17,5766.54,108.5
2025-05-10,Curitiba,Operação A,13764,95.1,721168.79,291,2.12,13348,144.73,7583.27,103.12
2025-05-10,Curitiba,Operação B,12334,78.7,562003.34,411,3.34,11035,156.72,7141.08,111.77
2025-05-10,Curitiba,Operação C,9403,62.9,425608.16,374,3.98,8826,149.49,6766.43,106.54
2025-05-10,Belo Horizonte,Operação A,11771,87.4,483657.63,323,2.75,12266,134.68,5533.84,95.96
2025-05-10,Belo Horizonte,Operação B,10403,67.0,441419.43,581,5.59,9399,155.27,6588.35,110.68
2025-05-10,Belo Horizonte,Operação C,9126,62.7,387168.1,272,2.99,8795,145.55,6174.93,103.76
2025-05-10,Campinas,Operação A,10999,70.3,466972.25,315,2.87,9865,156.46,6642.56,111.5
2025-05-10,Campinas,Operação B,7725,55.0,326732.38,344,4.45,7719,140.45,5940.59,100.08
2025-05-10,Campinas,Operação C,6377,45.0,271515.06,129,2.03,6313,141.71,6033.67,101.01
2025-05-11,São Paulo,Operação A,15457,112.0,599980.74,564,3.65,15706,138.01,5356.97,98.41
2025-05-11,São Paulo,Operação B,14114,101.4,616949.06,688,4.88,14211,139.19,6084.31,99.32
2025-05-11,São Paulo,Operação C,12745,101.7,564709.14,427,3.36,14253,125.32,5552.7,89.42
2025-05-11,Rio de Janeiro,Operação A,14759,104.8,626819.96,534,3.62,14693,140.83,5981.11,100.45
2025-05-11,Rio de Janeiro,Operação B,11695,86.1,470200.02,431,3.69,12076,135.83,5461.09,96.84
2025-05-11,Rio de Janeiro,Operação C,12828,83.6,513418.12,478,3.73,11714,153.44,6141.37,109.51
2025-05-11,Curitiba,Operação A,14352,91.6,599406.52,476,3.32,12841,156.68,6543.74,111.77
2025-05-11,Curitiba,Operação B,10008,75.1,412585.42,409,4.1,10533,133.26,5493.81,95.02
2025-05-11,Curitiba,Operação C,9868,69.4,423049.77,280,2.84,9733,142.19,6095.82,101.39
2025-05-11,Belo Horizonte,Operação A,12257,85.1,501264.65,393,3.21,11926,144.03,5890.3,102.78
2025-05-11,Belo Horizonte,Operação B,9718,69.3,433739.34,309,3.18,9709,140.23,6258.86,100.09
2025-05-11,Belo Horizonte,Operação C,11577,72.5,444948.4,411,3.56,10161,159.68,6137.22,113.94
2025-05-11,Campinas,Operação A,9365,66.2,468340.93,304,3.25,9275,141.47,7074.64,100.97
2025-05-11,Campinas,Operação B,9625,64.0,365725.77,271,2.82,8974,150.39,5714.47,107.25
2025-05-11,Campinas,Operação C,6206,45.7,189902.85,244,3.94,6403,135.8,4155.42,96.92
2025-05-12,São Paulo,Operação A,21977,132.3,798532.64,656,2.99,21050,166.11,6035.77,104.4
2025-05-12,São Paulo,Operação B,15166,99.3,689154.12,629,4.15,15803,152.73,6940.12,95.97
2025-05-12,São Paulo,Operação C,14190,82.1,682641.89,712,5.02,13069,172.84,8314.76,108.58
2025-05-12,Rio de Janeiro,Operação A,19073,123.8,1016531.42,613,3.22,19702,154.06,8211.08,96.81
2025-05-12,Rio de Janeiro,Operação B,14477,86.1,574327.99,552,3.82,13696,168.14,6670.48,105.7
2025-05-12,Rio de Janeiro,Operação C,11342,70.1,534688.29,391,3.45,11163,161.8,7627.51,101.6
2025-05-12,Curitiba,Operação A,14591,85.9,681146.5,317,2.18,13666,169.86,7929.53,106.77
2025-05-12,Curitiba,Operação B,12570,77.9,536318.55,546,4.35,12397,161.36,6884.71,101.4
2025-05-12,Curitiba,Operação C,8646,56.6,296197.09,264,3.06,9006,152.76,5233.16,96.0
2025-05-12,Belo Horizonte,Operação A,14590,89.5,534570.31,453,3.11,14240,163.02,5972.85,102.46
2025-05-12,Belo Horizonte,Operação B,8982,59.3,391213.49,230,2.56,9436,151.47,6597.19,95.19
2025-05-12,Belo Horizonte,Operação C,11312,69.1,478976.99,370,3.28,11002,163.7,6931.65,102.82
2025-05-12,Campinas,Operação A,13208,76.1,572437.59,521,3.95,12118,173.56,7522.18,108.99
2025-05-12,Campinas,Operação B,10245,60.0,416443.77,358,3.5,9552,170.75,6940.73,107.26
2025-05-12,Campinas,Operação C,8310,52.2,326113.92,321,3.87,8308,159.2,6247.39,100.02
2025-05-13,São Paulo,Operação A,22589,127.0,835199.78,1023,4.53,20204,177.87,6576.38,111.8
2025-05-13,São Paulo,Operação B,17171,100.3,658939.51,620,3.61,15946,171.2,6569.69,107.68
2025-05-13,São Paulo,Operação C,13605,92.4,604511.9,622,4.58,14693,147.24,6542.34,92.6
2025-05-13,Rio de Janeiro,Operação A,18449,102.5,760859.38,771,4.18,16301,179.99,7423.02,113.18
2025-05-13,Rio de Janeiro,Operação B,14348,74.7,688443.34,469,3.27,11874,192.07,9216.11,120.84
2025-05-13,Rio de Janeiro,Operação C,10992,65.6,398177.48,423,3.86,10427,167.56,6069.78,105.42
2025-05-13,Curitiba,Operação A,13470,87.8,626137.7,558,4.14,13955,153.42,7131.41,96.52
2025-05-13,Curitiba,Operação B,13258,80.6,481767.93,567,4.28,12822,164.49,5977.27,103.4
2025-05-13,Curitiba,Operação C,9353,63.1,443408.5,484,5.18,10027,148.23,7027.08,93.28
2025-05-13,Belo Horizonte,Operação A,15108,79.9,640054.33,482,3.2,12701,189.09,8010.69,118.95
2025-05-13,Belo Horizonte,Operação B,11958,65.3,464920.16,488,4.09,10382,183.12,7119.76,115.18
2025-05-13,Belo Horizonte,Operação C,9132,57.4,421176.96,291,3.2,9131,159.09,7337.58,100.01
2025-05-13,Campinas,Operação A,12041,67.9,582659.04,483,4.02,10796,177.33,8581.13,111.53
2025-05-13,Campinas,Operação B,9018,56.9,381638.7,338,3.76,9051,158.49,6707.18,99.64
2025-05-13,Campinas,Operação C,8149,47.2,345045.39,173,2.13,7507,172.65,7310.28,108.55
2025-05-14,São Paulo,Operação A,17641,111.4,735780.87,884,5.01,17696,158.36,6604.86,99.69
2025-05-14,São Paulo,Operação B,16096,104.2,690237.09,518,3.22,16551,154.47,6624.16,97.25
2025-05-14,São Paulo,Operação C,15800,92.5,740023.38,549,3.48,14693,170.81,8000.25,107.53
2025-05-14,Rio de Janeiro,Operação A,20117,115.2,787987.75,1059,5.27,18305,174.63,6840.17,109.9
2025-05-14,Rio de Janeiro,Operação B,14298,92.5,695049.4,738,5.16,14696,154.57,7514.05,97.29
2025-05-14,Rio de Janeiro,Operação C,12536,79.1,517868.43,510,4.07,12575,158.48,6547.01,99.69
2025-05-14,Curitiba,Operação A,16018,93.8,679273.61,752,4.7,14906,170.77,7241.72,107.46
2025-05-14,Curitiba,Operação B,12606,71.6,514926.72,484,3.84,11378,176.06,7191.71,110.79
2025-05-14,Curitiba,Operação C,10491,64.1,424785.35,480,4.58,10192,163.67,6626.92,102.93
2025-05-14,Belo Horizonte,Operação A,11680,75.0,589652.82,500,4.28,11920,155.73,7862.04,97.99
2025-05-14,Belo Horizonte,Operação B,8358,53.0,290457.57,228,2.74,8422,157.7,5480.33,99.24
2025-05-14,Belo Horizonte,Operação C,7317,45.0,273891.65,259,3.55,7150,162.6,6086.48,102.34
2025-05-14,Campinas,Operação A,9801,59.3,395375.62,460,4.7,9430,165.28,6667.38,103.93
2025-05-14,Campinas,Operação B,12364,71.4,503134.99,629,5.09,11341,173.17,7046.71,109.02
2025-05-14,Campinas,Operação C,6662,45.0,277571.35,353,5.3,7150,148.04,6168.25,93.17
2025-05-15,São Paulo,Operação A,18859,116.5,683306.05,802,4.26,18488,161.88,5865.29,102.01
2025-05-15,São Paulo,Operação B,18898,109.2,746151.95,554,2.93,17331,173.06,6832.89,109.04
2025-05-15,São Paulo,Operação C,13390,81.1,504513.38,342,2.56,12882,165.1,6220.88,103.94
2025-05-15,Rio de Janeiro,Operação A,15964,100.8,636134.84,618,3.87,15996,158.37,6310.86,99.8
2025-05-15,Rio de Janeiro,Operação B,14587,90.8,623332.44,394,2.71,14407,160.65,6864.89,101.25
2025-05-15,Rio de Janeiro,Operação C,13280,80.1,477918.15,570,4.3,12718,165.79,5966.52,104.42
2025-05-15,Curitiba,Operação A,12992,78.7,606176.15,550,4.24,12493,165.08,7702.37,103.99
2025-05-15,Curitiba,Operação B,11837,74.0,542016.79,478,4.04,11754,159.96,7324.55,100.71
2025-05-15,Curitiba,Operação C,9390,60.6,316542.34,340,3.62,9622,154.95,5223.47,97.59
2025-05-15,Belo Horizonte,Operação A,14092,79.6,612103.22,643,4.57,12633,177.04,7689.74,111.55
2025-05-15,Belo Horizonte,Operação B,11480,64.8,457872.16,473,4.12,10290,177.16,7065.93,111.56
2025-05-15,Belo Horizonte,Operação C,8524,51.1,290338.08,280,3.29,8116,166.81,5681.76,105.03
2025-05-15,Campinas,Operação A,11666,73.8,440954.38,487,4.18,11717,158.08,5974.99,99.56
2025-05-15,Campinas,Operação B,9628,60.8,405989.5,540,5.61,9648,158.36,6677.46,99.79
2025-05-15,Campinas,Operação C,11033,62.2,482607.53,400,3.63,9873,177.38,7758.96,111.75
2025-05-16,São Paulo,Operação A,15783,101.1,632546.38,315,2.0,16036,156.11,6256.64,98.42
2025-05-16,São Paulo,Operação B,13326,94.4,557649.19,553,4.16,14972,141.17,5907.3,89.01
2025-05-16,São Paulo,Operação C,16519,97.9,630140.62,322,1.95,15535,168.73,6436.57,106.33
2025-05-16,Rio de Janeiro,Operação A,13654,91.4,524922.04,460,3.37,14502,149.39,5743.13,94.15
2025-05-16,Rio de Janeiro,Operação B,13943,83.1,572651.64,489,3.51,13180,167.79,6891.11,105.79
2025-05-16,Rio de Janeiro,Operação C,13134,87.4,573625.06,458,3.49,13855,150.27,6563.22,94.8
2025-05-16,Curitiba,Operação A,14365,82.5,653838.15,394,2.74,13091,174.12,7925.31,109.73
2025-05-16,Curitiba,Operação B,12120,72.5,495804.63,480,3.97,11503,167.17,6838.68,105.36
2025-05-16,Curitiba,Operação C,12373,66.9,443929.43,420,3.4,10613,184.95,6635.72,116.58
2025-05-16,Belo Horizonte,Operação A,12606,73.8,447907.72,476,3.78,11704,170.81,6069.21,107.71
2025-05-16,Belo Horizonte,Operação B,10150,65.3,367572.17,317,3.13,10355,155.44,5628.98,98.02
2025-05-16,Belo Horizonte,Operação C,11277,68.9,501947.41,544,4.83,10932,163.67,7285.16,103.16
2025-05-16,Campinas,Operação A,11429,72.6,501378.9,350,3.06,11510,157.42,6906.05,99.3
2025-05-16,Campinas,Operação B,8490,58.0,388035.7,270,3.19,9194,146.38,6690.27,92.34
2025-05-16,Campinas,Operação C,8420,55.4,368322.72,243,2.89,8786,151.99,6648.42,95.83
2025-05-17,São Paulo,Operação A,17877,116.9,807379.62,622,3.48,16299,152.93,6906.58,109.68
2025-05-17,São Paulo,Operação B,15707,90.1,769382.83,640,4.08,12567,174.33,8539.21,124.99
2025-05-17,São Paulo,Operação C,12140,84.9,483491.5,547,4.51,11843,142.99,5694.84,102.51
2025-05-17,Rio de Janeiro,Operação A,14377,105.6,576761.82,632,4.4,14721,136.15,5461.76,97.66
2025-05-17,Rio de Janeiro,Operação B,16174,101.4,728284.95,533,3.3,14140,159.51,7182.3,114.38
2025-05-17,Rio de Janeiro,Operação C,8338,56.7,350135.01,301,3.61,7904,147.05,6175.22,105.49
2025-05-17,Curitiba,Operação A,11143,85.2,492850.81,446,4.01,11887,130.79,5784.63,93.74
2025-05-17,Curitiba,Operação B,12073,78.6,536236.86,382,3.17,10957,153.6,6822.35,110.19
2025-05-17,Curitiba,Operação C,9346,64.4,396558.24,401,4.3,8987,145.12,6157.74,103.99
2025-05-17,Belo Horizonte,Operação A,13973,84.7,710189.96,497,3.56,11806,164.97,8384.77,118.36
2025-05-17,Belo Horizonte,Operação B,7045,45.0,280662.19,201,2.86,6275,156.56,6236.94,112.27
2025-05-17,Belo Horizonte,Operação C,8172,58.5,363237.88,184,2.25,8164,139.69,6209.19,100.1
2025-05-17,Campinas,Operação A,9323,63.2,414796.83,374,4.01,8810,147.52,6563.24,105.82
2025-05-17,Campinas,Operação B,7515,56.0,300400.56,277,3.69,7807,134.2,5364.3,96.26
2025-05-17,Campinas,Operação C,7964,64.5,327456.46,193,2.43,8997,123.47,5076.84,88.52
2025-05-18,São Paulo,Operação A,16340,106.3,721876.66,630,3.86,14811,153.72,6790.94,110.32
2025-05-18,São Paulo,Operação B,15157,108.9,610364.05,795,5.25,15178,139.18,5604.81,99.86
2025-05-18,São Paulo,Operação C,13392,88.5,562805.85,270,2.02,12326,151.32,6359.39,108.65
2025-05-18,Rio de Janeiro,Operação A,12351,89.4,570917.63,510,4.13,12457,138.15,6386.1,99.15
2025-05-18,Rio de Janeiro,Operação B,12945,96.6,627359.88,353,2.73,13458,134.01,6494.41,96.19
2025-05-18,Rio de Janeiro,Operação C,11633,80.9,480495.3,531,4.57,11266,143.79,5939.37,103.26
2025-05-18,Curitiba,Operação A,10420,79.9,438473.41,331,3.18,11136,130.41,5487.78,93.57
2025-05-18,Curitiba,Operação B,14692,97.4,593007.87,390,2.66,13575,150.84,6088.38,108.23
2025-05-18,Curitiba,Operação C,6919,51.8,293779.13,321,4.64,7214,133.57,5671.41,95.91
2025-05-18,Belo Horizonte,Operação A,12873,88.0,524025.45,478,3.72,12261,146.28,5954.83,104.99
2025-05-18,Belo Horizonte,Operação B,10655,66.1,439446.71,365,3.43,9204,161.2,6648.21,115.76
2025-05-18,Belo Horizonte,Operação C,6506,45.8,295020.66,172,2.65,6384,142.05,6441.5,101.91
2025-05-18,Campinas,Operação A,9948,65.5,359056.86,432,4.35,9121,151.88,5481.78,109.07
2025-05-18,Campinas,Operação B,8091,57.8,303448.8,307,3.8,8049,139.98,5249.98,100.52
2025-05-18,Campinas,Operação C,10832,71.3,417496.25,477,4.41,9939,151.92,5855.49,108.98
2025-05-19,São Paulo,Operação A,20722,115.7,937187.79,237,1.15,18293,179.1,8100.15,113.28
2025-05-19,São Paulo,Operação B,16635,95.5,708761.27,445,2.68,15100,174.19,7421.58,110.17
2025-05-19,São Paulo,Operação C,12147,85.8,505880.12,639,5.27,13565,141.57,5896.04,89.55
2025-05-19,Rio de Janeiro,Operação A,20615,109.4,938592.46,890,4.32,17298,188.44,8579.46,119.18
2025-05-19,Rio de Janeiro,Operação B,17449,104.0,719790.28,754,4.33,16452,167.78,6921.06,106.06
2025-05-19,Rio de Janeiro,Operação C,14144,89.6,553224.51,510,3.61,14164,157.86,6174.38,99.86
2025-05-19,Curitiba,Operação A,15650,90.7,568147.11,787,5.03,14344,172.55,6264.03,109.1
2025-05-19,Curitiba,Operação B,11118,69.3,426813.16,629,5.66,10963,160.43,6158.92,101.41
2025-05-19,Curitiba,Operação C,10242,66.6,465557.22,421,4.12,10540,153.78,6990.35,97.17
2025-05-19,Belo Horizonte,Operação A,13644,78.8,528006.87,423,3.11,12470,173.15,6700.59,109.41
2025-05-19,Belo Horizonte,Operação B,8249,55.6,406102.59,397,4.81,8798,148.36,7304.0,93.76
2025-05-19,Belo Horizonte,Operação C,11275,61.8,466330.64,372,3.31,9774,182.44,7545.8,115.36
2025-05-19,Campinas,Operação A,11522,71.1,474006.03,508,4.41,11249,162.05,6666.75,102.43
2025-05-19,Campinas,Operação B,10733,62.6,495065.23,408,3.81,9893,171.45,7908.39,108.49
2025-05-19,Campinas,Operação C,7002,47.3,298251.05,235,3.36,7485,148.03,6305.52,93.55
2025-05-20,São Paulo,Operação A,19325,118.5,1011360.24,470,2.44,18722,163.08,8534.69,103.22
2025-05-20,São Paulo,Operação B,14798,88.6,599234.8,555,3.75,13995,167.02,6763.37,105.74
2025-05-20,São Paulo,Operação C,16779,94.3,603559.03,512,3.05,14898,177.93,6400.41,112.63
2025-05-20,Rio de Janeiro,Operação A,18367,106.7,932562.35,783,4.26,16865,172.14,8740.04,108.91
2025-05-20,Rio de Janeiro,Operação B,13749,89.8,546424.32,416,3.03,14190,153.11,6084.9,96.89
2025-05-20,Rio de Janeiro,Operação C,13956,84.0,512260.59,439,3.15,13267,166.14,6098.34,105.19
2025-05-20,Curitiba,Operação A,15226,91.0,674124.73,579,3.81,14381,167.32,7407.96,105.88
2025-05-20,Curitiba,Operação B,14139,85.2,572006.09,391,2.77,13460,165.95,6713.69,105.04
2025-05-20,Curitiba,Operação C,9029,66.7,372562.22,301,3.34,10538,135.37,5585.64,85.68
2025-05-20,Belo Horizonte,Operação A,10779,70.6,487627.19,397,3.68,11156,152.68,6906.9,96.62
2025-05-20,Belo Horizonte,Operação B,11743,70.4,497556.9,527,4.49,11126,166.8,7067.57,105.55
2025-05-20,Belo Horizonte,Operação C,9119,62.2,442458.62,346,3.8,9828,146.61,7113.48,92.79
2025-05-20,Campinas,Operação A,9920,66.6,432349.88,337,3.41,10523,148.95,6491.74,94.27
2025-05-20,Campinas,Operação B,11554,72.5,446567.61,487,4.22,11459,159.37,6159.55,100.83
2025-05-20,Campinas,Operação C,10011,60.6,447546.04,347,3.47,9575,165.2,7385.25,104.55
2025-05-21,São Paulo,Operação A,21085,119.5,938309.35,709,3.36,18866,176.44,7851.96,111.76
2025-05-21,São Paulo,Operação B,15240,112.0,765174.39,325,2.14,17675,136.07,6831.91,86.22
2025-05-21,São Paulo,Operação C,13957,85.8,578016.28,600,4.31,13546,162.67,6736.79,103.03
2025-05-21,Rio de Janeiro,Operação A,15999,96.3,634954.74,597,3.74,15206,166.14,6593.51,105.22
2025-05-21,Rio de Janeiro,Operação B,14735,89.7,586457.43,455,3.09,14167,164.27,6537.99,104.01
2025-05-21,Rio de Janeiro,Operação C,14153,81.4,560556.21,396,2.8,12847,173.87,6886.44,110.17
2025-05-21,Curitiba,Operação A,14511,89.2,657667.43,402,2.78,14075,162.68,7372.95,103.1
2025-05-21,Curitiba,Operação B,9633,61.3,375056.9,331,3.44,9683,157.15,6118.38,99.48
2025-05-21,Curitiba,Operação C,10378,60.5,423914.31,375,3.62,9548,171.54,7006.85,108.69
2025-05-21,Belo Horizonte,Operação A,13436,81.3,563015.21,525,3.91,12827,165.26,6925.16,104.75
2025-05-21,Belo Horizonte,Operação B,11485,64.1,471503.47,281,2.45,10123,179.17,7355.75,113.45
2025-05-21,Belo Horizonte,Operação C,9611,62.7,429240.12,506,5.27,9890,153.29,6845.93,97.18
2025-05-21,Campinas,Operação A,10886,65.2,380770.26,420,3.86,10295,166.96,5840.03,105.74
2025-05-21,Campinas,Operação B,8626,55.3,324293.21,352,4.09,8729,155.99,5864.25,98.82
2025-05-21,Campinas,Operação C,9994,61.2,385191.68,476,4.77,9656,163.3,6293.98,103.5
2025-05-22,São Paulo,Operação A,15575,112.6,682707.64,407,2.62,17761,138.32,6063.12,87.69
2025-05-22,São Paulo,Operação B,17355,109.4,770819.77,802,4.62,17256,158.64,7045.88,100.57
2025-05-22,São Paulo,Operação C,12792,81.7,533392.06,605,4.73,12890,156.57,6528.67,99.24
2025-05-22,Rio de Janeiro,Operação A,15480,99.1,679766.46,470,3.04,15631,156.21,6859.4,99.03
2025-05-22,Rio de Janeiro,Operação B,13257,91.3,674215.49,321,2.42,14393,145.2,7384.62,92.11
2025-05-22,Rio de Janeiro,Operação C,12539,77.1,622570.79,305,2.44,12162,162.63,8074.85,103.1
2025-05-22,Curitiba,Operação A,16946,98.8,740004.39,459,2.71,15574,171.52,7489.92,108.81
